STAID	DATES	EDATE	R72000	P72000	R72008	P72008	R81024	P81024	R91775	P91775	R91772	P91772	R91784	P91784	R91781	P91781	R91786	P91786	R91783	P91783	R91790	P91790	R91773	P91773	R91788	P91788	R91789	P91789	R91779	P91779	R90395	P90395	R91777	P91777	R91776	P91776	R91778	P91778	R91787	P91787	R91782	P91782	R91780	P91780	R91769	P91769	R91774	P91774	R65065	P65065	R67455	P67455	R67446	P67446	R67995	P67995	R68022	P68022	R67436	P67436	R67484	P67484	R67437	P67437	R68250	P68250	R67522	P67522	R67461	P67461	R67477	P67477	R67502	P67502	R67997	P67997	R67485	P67485	R67439	P67439	R67440	P67440	R67441	P67441	R67498	P67498	R67497	P67497	R67442	P67442	R67505	P67505	R67518	P67518	R67443	P67443	R67444	P67444	R67445	P67445	R67999	P67999	R68251	P68251	R67468	P67468	R67499	P67499	R67519	P67519	R67447	P67447	R67448	P67448	R67449	P67449	R67487	P67487	R68012	P68012	R68000	P68000	R67489	P67489	R67510	P67510	R67478	P67478	R67450	P67450	R67529	P67529	R67521	P67521	R52817	P52817	R68001	P68001	R68002	P68002	R52816	P52816	R52815	P52815	R67506	P67506	R67459	P67459	R68005	P68005	R67481	P67481	R68014	P68014	R68018	P68018	R67462	P67462	R67515	P67515	R67488	P67488	R67470	P67470	R67464	P67464	R67504	P67504	R67492	P67492	R67500	P67500	R67501	P67501	R67525	P67525	R67514	P67514	R67523	P67523	R67458	P67458	R68006	P68006	R68017	P68017	R67493	P67493	R67479	P67479	R68252	P68252	R67434	P67434	R67451	P67451	R67532	P67532	R68007	P68007	R67512	P67512	R67511	P67511	R67469	P67469	R67495	P67495	R67527	P67527	R68021	P68021	R67480	P67480	R68008	P68008	R67496	P67496	R67466	P67466	R67435	P67435	R67483	P67483	R67467	P67467	R67524	P67524	R68009	P68009	R67516	P67516	R67460	P67460	R68011	P68011	R52814	P52814	R67530	P67530	R67452	P67452	R67528	P67528	R67531	P67531	R67503	P67503	R67476	P67476	R67454	P67454	R68015	P68015	R67471	P67471	R67494	P67494	R67508	P67508	R67517	P67517	R67475	P67475	R67456	P67456	R67507	P67507	R67534	P67534	R67472	P67472	R67457	P67457
20S	10D	10D	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N	6S	9N
04087142	20170406	20170411		567				146		129		160		99.8		87.1		131		94.5		96.3		99.6		116		60.6		131		54.4		117		81.7		118		103		120		98.2		102		102	<	19.0	<	11.0	<	140	<	8.30	<	8.20	<	20.0	<	80.0	<	6.70	<	21.0	<	37.0	<	8.10	<	116	<	20.0	<	44.0	<	114	<	18.0	E	116	<	11.0	<	50.0	<	54.0	<	80.0	<	6.60	<	61.0	<	88.0		10.6	<	30.0	<	200	<	84.0	<	8.20	<	4.00	<	10.0	<	19.0	<	80.0	<	200	<	205	<	13.0	<	34.0	<	200	<	96.0	<	71.0	<	27.0	<	80.0	<	200	<	400	<	80.0	<	58.0	<	400		174	<	80.0	<	147	<	7.40	<	200	<	113	<	16.0	<	38.0	<	80.0	<	80.0	<	202	<	86.0	<	20.0		26.1	<	7.60	<	20.0	<	52.0		369	<	27.0	<	80.0	<	20.0	<	290	E	153	<	80.0	<	20.0	<	20.0	<	80.0	<	80.0	<	200	<	16.0	<	15.0	<	226	<	25.0	<	264	<	80.0	<	9.40	<	20.0	<	31.0	<	188	<	200	<	150	<	168	<	80.0	<	200	<	26.0	<	11.0	<	80.0	<	40.0	<	200	<	200	<	16.0	<	97.0	<	65.0	<	104	<	26.0			<	20.0	<	80.0			<	15.0	<	5.20	<	19.0	<	163	<	5.20	<	200	<	6.00
04087142	20170420	20170425		567				146		154		138		111		94.4		111		95.8		108		100		123		78.3		107		61.5		115		84.3		120		109		121		103		111		113		91.3	<	11.0	<	140	<	20.0	<	8.20	<	80.0	<	80.0	<	6.70	<	21.0	<	37.0	<	8.10	<	116	<	20.0	<	44.0	<	200	<	18.0	E	134	<	11.0	<	50.0	<	54.0	<	80.0	<	6.60	<	61.0	<	88.0		12.0	<	30.0	<	70.0	<	84.0	<	8.20	<	4.00	<	20.0	<	19.0	<	80.0	<	80.0	<	400	<	13.0	<	34.0	<	20.0	<	96.0	<	71.0	<	27.0	<	20.0	<	80.0	<	400	<	200	<	58.0	<	400		126	<	20.0	<	147	<	20.0	<	145	<	200	<	80.0	<	38.0	<	80.0	<	20.0	<	202	<	86.0	<	20.0		26.0	<	7.60	<	20.0	<	140		195	<	27.0	<	80.0	<	20.0	<	290	E	80.3	<	80.0	<	80.0	<	20.0	<	80.0	<	80.0	<	80.0	<	20.0	<	20.0	<	226	<	25.0	<	264	<	140	<	9.40	<	20.0	<	31.0	<	188	<	20.0	<	150	<	168	<	80.0	<	20.0	<	26.0	<	11.0	<	80.0	<	40.0	<	80.0	<	192	<	16.0	<	200	<	65.0	<	104	<	26.0			<	20.0	<	80.0	<	200	<	15.0	<	5.20	<	20.0	<	163	<	5.20	<	140	<	6.00
04087142	20170504	20170509		567				146		125		132		110		90.1		142		95.6		95.8		116		135		71.6		134		48.9		123		92.9		105		101		106		88.0		98.2		95.1	<	19.0	<	11.0	<	88.0	<	80.0	<	8.20	<	20.0	<	80.0	<	6.70	<	21.0	<	37.0	<	8.10	<	116	<	20.0	<	44.0	<	140	<	18.0	<	91.0	<	11.0	<	50.0	<	54.0	<	80.0	<	20.0	<	80.0	<	88.0		7.63	<	30.0	<	70.0	<	84.0	<	80.0	<	4.00	<	20.0	<	19.0	<	37.0	<	80.0	<	205	<	13.0	<	80.0	<	200	<	96.0	<	80.0	<	27.0	<	4.60	<	200	<	400	<	80.0	<	58.0	<	400	E	72.2	<	20.0	<	147	<	7.40	<	400	<	140	<	20.0	<	38.0	<	80.0	<	20.0	<	202	<	86.0	<	20.0		16.2	<	40.0	<	11.0	<	80.0		166	<	27.0	<	80.0	<	20.0	<	290	E	71.1	<	80.0	<	20.0	<	20.0	<	80.0	<	80.0	<	200	<	16.0	<	20.0	<	226	<	25.0	<	264	<	80.0	<	9.40	<	40.0	<	31.0	<	188	<	80.0	<	150	<	168	<	140	<	20.0	<	26.0	<	11.0	<	80.0	<	40.0	<	400	<	192	<	16.0	<	97.0	<	65.0	<	104	<	80.0	<	270	<	20.0	<	140	<	200	<	15.0	<	5.20	<	19.0	<	163	<	5.20	<	200	<	80.0
04087142	20170518	20170523		567				146		140		125		110		97.0		135		99.1		102		111		123		61.5		104		61.8		118		84.8		120		109		120		102		97.7		110		401	<	11.0	<	88.0	<	20.0	<	8.20		30.7	<	80.0	<	6.70	<	21.0	<	37.0	<	8.10	<	116	<	20.0	<	44.0	<	200	<	18.0	E	185	<	11.0	<	50.0	<	54.0	<	80.0	<	6.60	<	80.0	<	140		17.4	<	30.0	<	70.0	<	84.0	<	80.0	<	4.00	<	20.0	<	19.0	<	37.0	<	80.0	<	205	<	13.0	<	34.0	<	14.0	<	96.0	<	71.0	<	27.0	<	20.0	<	80.0	<	400	<	80.0	<	58.0	E	39.8		139	<	40.0	<	200	<	7.40	<	200	<	200	<	20.0	<	38.0	<	80.0	<	7.00	<	202	<	86.0	<	20.0		39.7	<	7.60	<	11.0	<	80.0		343	<	27.0	<	80.0	<	20.0	<	290	E	96.5	<	80.0	<	80.0	<	20.0	<	80.0	<	80.0	<	8.60	<	16.0	<	15.0	<	226	<	25.0	<	264	<	140	<	9.40	<	80.0	<	31.0	<	200	<	20.0	<	150	<	168	<	140	<	20.0	<	26.0	<	11.0	<	80.0	<	40.0	<	80.0	<	192	<	20.0	<	140	<	65.0	<	104	<	26.0	<	270	<	20.0	<	200	<	200	<	15.0	<	5.20	<	20.0	<	163	<	5.20	<	140	<	40.0
04087142	20170601	20170606		567				146		143		130		113		105		117		100		102		124		117		70.7		104		54.2		115		94.1		111		109		121		103		105		113		217	<	11.0	<	88.0	<	20.0	<	8.20		27.6	<	80.0	<	6.70	<	21.0	<	37.0	<	8.10	<	116	<	20.0	<	44.0	<	200	<	18.0	E	116	<	11.0	<	50.0	<	54.0	<	80.0	<	6.60	<	80.0	<	140		16.4	<	30.0	<	70.0	<	84.0	<	80.0	<	4.00	<	20.0	<	19.0	<	37.0	<	80.0	<	205	<	13.0	<	34.0	<	14.0	<	96.0	<	71.0	<	27.0	<	20.0	<	80.0	<	400	<	80.0	<	58.0	E	29.4	E	121	<	40.0	<	200	<	7.40	<	200	<	200	<	20.0		2.96	<	80.0	<	7.00	<	202	<	86.0	<	20.0		39.0	<	7.60	<	11.0	<	80.0		425	<	27.0	<	80.0	<	20.0	<	290	<	80.0	<	80.0	<	80.0	<	20.0	<	80.0	<	80.0	<	8.60	<	16.0	<	15.0	<	226	<	25.0	<	264	<	140	<	9.40	<	80.0	<	31.0	<	200	<	20.0	<	150	<	168	<	140	<	20.0	<	26.0	<	11.0	<	80.0	<	40.0	<	80.0	<	192	<	20.0	<	140	<	65.0	<	104	<	26.0	<	270	<	20.0	<	200	<	200	<	15.0	<	5.20	<	20.0	<	163	<	5.20	<	140	<	40.0
04087142	20170615	20170620		567				146		125		124		109		104		119		102		103		118		127		59.0		112		53.9		120		85.6		112		104		115		109		107		107		190	<	11.0	<	200	<	8.30	<	8.20	E	38.0	<	22.0	<	20.0	<	21.0	<	37.0	<	8.10	<	116	<	20.0	<	44.0	<	140	<	18.0	E	244	<	11.0	<	50.0	<	54.0	<	200	<	6.60	<	61.0	E	581		34.3	<	30.0	<	70.0	<	84.0	<	8.20	<	4.00	<	200	E	5.26	<	37.0	<	80.0	<	205	<	20.0	<	40.0	<	20.0	<	96.0	<	80.0	<	27.0	<	20.0	<	80.0	<	400	<	80.0	<	58.0	<	400		144	<	80.0	<	200	<	7.40	<	145	<	113	<	20.0		2.72	<	80.0	<	7.00	E	34.2	<	86.0	<	20.0		77.0	<	20.0	<	20.0	<	200		670	<	27.0	<	80.0	<	20.0	<	290	E	60.8	<	80.0	<	20.0	<	20.0	<	80.0	<	80.0	<	80.0	<	80.0	<	20.0	<	226	<	25.0	<	264	<	80.0	<	9.40	<	20.0	<	31.0	<	188	<	20.0	<	150	<	200	<	80.0	<	17.0	<	26.0	<	11.0	<	80.0	<	40.0	<	140	<	192	<	20.0	<	140	<	65.0	<	104	<	26.0	<	270	<	20.0	<	140	<	200	<	15.0	<	5.20	<	19.0	<	163	<	20.0	<	140	<	6.00
04087142	20170706	20170711		567				146		54.6		105		104		93.3		110		93.3		96.6		96.8		109		75.1		102		52.3		98.7		80.2		94.5		101		123		94.8		100		99.6		132	<	11.0	<	200	<	8.30	<	8.20	E	33.1	<	22.0	<	20.0	<	21.0	<	37.0	<	8.10	<	116	<	20.0	<	44.0	<	140	<	18.0	E	159	<	11.0	<	50.0	<	54.0	<	200	<	6.60	<	61.0		23.2		18.3	<	30.0	<	70.0	<	84.0	<	8.20	<	4.00	<	200	<	19.0	<	37.0	<	80.0	<	205	<	20.0	<	40.0	<	20.0	<	96.0	<	80.0	<	27.0	<	20.0	<	80.0	<	400	<	80.0	<	58.0	<	400	<	40.0	<	80.0	<	200	<	7.40	<	145	<	113	<	20.0		2.51	<	80.0	<	7.00	E	28.8	<	86.0	<	20.0		40.2	<	20.0	<	20.0	<	200		313	<	27.0	<	80.0	<	20.0	<	290	E	104	<	80.0	<	20.0	<	20.0	<	80.0	<	80.0	<	80.0	<	80.0	<	20.0	<	226	<	25.0	<	264	<	80.0	<	9.40	<	20.0	<	31.0	<	188	<	20.0	<	150	<	200	<	80.0	<	17.0	<	26.0	<	11.0	<	80.0	<	40.0	<	140	<	192	<	20.0	<	140	<	65.0	<	104	<	26.0	<	270	<	20.0	E	286	<	200	<	15.0	<	5.20	<	19.0	<	163	<	20.0	<	140	<	6.00
04087142	20170720	20170725		567				146		247		152		126		86.8		170		105		90.8		146		142		49.6	E	121		60.3		153		61.6		142		118		106		92.8		96.2		96.0	<	28.5	<	11.0	<	140	<	8.30	<	8.20		38.3	<	22.0	<	6.70	<	21.0	<	80.0	<	8.10	<	116	<	20.0	<	44.0	<	200	<	18.0	E	264	<	11.0	<	50.0	<	54.0	<	200	<	20.0	<	61.0	<	88.0		29.6	<	30.0	<	200	<	84.0	<	8.20	<	4.00	<	140	<	19.0	<	37.0	<	200	<	205	<	13.0	<	80.0	<	200	<	140	<	71.0	<	27.0	<	200	<	200	<	400	<	80.0	<	58.0	<	400		76.0	<	20.0	<	147	<	7.40	<	145	<	200	<	20.0		4.63	<	200	<	200	<	202	<	86.0	<	40.0		50.8	<	7.60	<	11.0	<	80.0		846	<	27.0	<	80.0	<	20.0	<	290	E	68.1	<	80.0	<	20.0	<	20.0	<	80.0	<	80.0	<	200	<	80.0	<	15.0	<	226	<	25.0	<	264	<	80.0	<	9.40	<	80.0	<	31.0	<	188	<	200	<	150	<	200	<	200	<	200	<	26.0	<	11.0	<	80.0	<	40.0	<	200	<	200	<	16.0	<	97.0	<	65.0	<	104	<	26.0	<	270	<	20.0	E	114	<	200	<	15.0	<	5.20	<	19.0	<	163	<	5.20	<	200	<	6.00
04087142	20170803	20170804		567				146		106		161		122		107		129		105		99.1		111		106		48.7		103		71.8		104		76.4		128		125		120		103		102		106	<	19.0	<	11.0	<	88.0	<	8.30	<	8.20	E	53.0	<	22.0	<	6.70	<	21.0	<	37.0	<	8.10	<	116	<	80.0	<	44.0	<	114	<	18.0	E	177	<	11.0	<	50.0	<	54.0	<	80.0	<	20.0	<	61.0	<	88.0		24.8	<	30.0	<	200	<	84.0	<	8.20	<	4.00	<	80.0	<	19.0	<	37.0	<	200	<	205	<	20.0	<	80.0	<	200	<	96.0	<	71.0	<	27.0	<	140	<	200	<	400	<	80.0	<	58.0	<	400		126	<	20.0	<	200	<	7.40	<	200	<	113	<	20.0		6.42	<	80.0	<	40.0	<	202	<	86.0	<	20.0		42.3	<	7.60	<	11.0	<	80.0		382	<	27.0	<	80.0	<	20.0	<	290	<	80.0	<	80.0	<	20.0	<	20.0	<	80.0	<	80.0	<	200	<	80.0	<	15.0	<	226	<	25.0	<	264	<	200	<	9.40	<	80.0	<	31.0	<	188	<	200	<	150	<	168	<	80.0	<	40.0	<	26.0	<	20.0	<	80.0	<	40.0	<	200	<	200	<	20.0	<	97.0	<	65.0	<	104	<	26.0	<	270	<	20.0	<	200	<	200	<	20.0	<	5.20	<	19.0	<	163	<	5.20	<	200	<	6.00
04087142	20170817	20170822		567				146																																																																																																																																																																																																																																																																										
04087142	20170907	20170912		567				146																																																																																																																																																																																																																																																																										
04087142	20170921	20170926		567				146																																																																																																																																																																																																																																																																										
04087142	20171005	20171010		567				146																																																																																																																																																																																																																																																																										
430125087540400	20170420	20170425		581						143		104		109		118		120		121		120		145		140		123		105		28.6		134		52.3		138		123		158		118		123		101	E	45.2	E	8.79	E	12100	<	20.0		41.9	E	35700	E	1320		10.4	<	21.0	<	37.0		111	<	116		537	<	44.0	<	200		132	E	36000		68.6	<	50.0	E	5.48	E	85.1		87.1	<	61.0		65.3		616	<	30.0	E	34.6		425		30.5	<	4.00		60.0		241	<	80.0	<	80.0	<	400	<	13.0	E	69.5	E	6.07		820		99.0		13.8	<	20.0	<	80.0	E	25500	<	200	<	58.0	<	400		67.9	E	22.8	E	231		13.3	<	145	E	40.0	E	521		391	<	80.0	<	20.0	<	202		18.4	<	20.0	E	49500		30.4		174	<	140	E	10700		136		584	<	20.0	<	290	E	3610	<	80.0	<	80.0	<	20.0	<	80.0	<	80.0	<	80.0	<	20.0	<	20.0	<	226		79.1	<	264	<	140	E	5.42	<	20.0	<	31.0	<	188	E	156	<	150	<	168	<	80.0	<	20.0		21.8		619	E	48.3	<	40.0	<	80.0	E	902	<	16.0	E	91.5	<	65.0	<	104		297			<	20.0	E	852	<	200		334				201	<	163		164	E	69.1	<	6.00
430125087540400	20170518	20170523		581						108		83.1		89.0		102		99.3		100		90.8		126		144		104		116		21.7		134		78.3		125		118		143		100		99.0		87.9		179	E	13.9	E	10700		21.2		30.7	E	28700	E	2930	<	12.5	<	21.0	<	37.0		111	<	116		447	<	44.0	<	200		67.6	E	25700		79.7	<	50.0	E	13.7	E	121		76.6	<	80.0	<	140		771	<	30.0	E	21.6		357		54.8	<	4.00		82.9		244	<	37.0	<	80.0	<	205	<	13.0	E	50.3	<	14.0		933		76.2	<	27.0	<	20.0	<	80.0	E	20100	<	80.0	<	58.0	<	400		1550	E	27.9	E	269	<	7.40	<	200	<	200	E	338		331	<	80.0		2.23	<	202	<	86.0	<	20.0	E	40800		30.1		168	<	80.0	E	8020		141		504	<	20.0	<	290	E	3340	<	80.0	<	80.0	<	20.0	<	80.0	<	80.0	<	8.60	<	16.0	<	15.0	<	226		88.4	<	264	<	140		11.7	<	80.0	<	31.0	<	200	E	126	<	150	<	168	<	140	<	20.0		31.9		673	<	80.0	<	40.0	<	80.0	E	889	<	20.0		154	<	65.0	<	104		282	<	270	<	20.0	E	986	<	200		329		35.0		182	<	163		187	E	39.0	<	40.0
430125087540400	20170615	20170620		581						111		98.9		107		124		128		116		109		141		154		74.3		113		19.7		150		58.5		143		118		177		113		123		107	E	92.4		17.9	E	26800		10.5		49.2	E	42500	E	4320		10.5	<	21.0	E	23.7		124	<	116		1540	<	44.0	<	140		107	E	31100		98.8	<	50.0	<	54.0	E	239		77.3	<	61.0		74.8		773	<	30.0	E	24.3		384		28.7	<	4.00	E	1930		326	<	37.0	E	21.6	<	205	<	20.0	E	183	<	20.0		1170		111		12.6	<	20.0	<	80.0	E	24600	<	80.0	<	58.0	<	400	E	223000	E	31.3	<	200	<	7.40	<	145	E	25.8	E	490		395	<	80.0		2.71	<	202		20.5	<	20.0	E	42700		33.0	E	151	<	200	E	9040		370		448		11.6	<	290	E	3560	<	80.0	<	20.0	<	20.0	<	80.0	<	80.0	<	80.0	<	80.0	<	20.0	<	226		97.9	<	264	<	80.0		4.78	<	20.0	<	31.0	<	188	E	165	<	150	<	200	<	80.0	<	17.0		18.5		643		60.1	<	40.0	<	140	E	816	E	15.1	E	407	<	65.0	<	104		296	<	270	<	20.0	E	1160	<	200		377		51.2		204	<	163		226	E	17.2	<	6.00
430125087540400	20170720	20170725		581						260		145		112		106		144		105		98.1		179		161		108	E	125		17.8		182		78.0		165		134		153		105		98.6		97.5		23.1	E	16.6	E	23500		10.3		34.6	E	40200	E	3740		11.0	<	21.0	<	80.0		95.2	<	116		1300	<	44.0	<	200		70.4	E	27100		73.2	<	50.0	E	8.28	E	239		71.4	<	61.0	<	88.0		666	<	30.0	E	20.1		329		21.2	<	4.00	E	1310		250	<	37.0	<	200	<	205	<	13.0	E	134	<	200		744		87.8	<	27.0	<	200	<	200	E	24900	<	80.0	<	58.0	<	400		259	<	20.0	E	178	<	7.40	<	145	<	200	E	368		317	<	200		2.13	<	202		14.3	<	40.0	E	40000		22.3		137	<	80.0	E	9300		296		443	<	20.0	<	290	E	2220	<	80.0	<	20.0	<	20.0	<	80.0	<	80.0	<	200	<	80.0	<	15.0	<	226	E	71.9	<	264	<	80.0		5.54	<	80.0	<	31.0	<	188	E	139	<	150	<	200	<	200	<	200		28.3		406		41.6	<	40.0	<	200	E	1240	E	14.0		199	<	65.0	<	104		333	<	270	<	22.9	E	1070	<	200		299		43.3		208	<	163		171	E	78.4	<	6.00
430125087540400	20170817	20170822		581																																																																																																																																																																																																																																																																														
430125087540400	20170921	20170926		581																																																																																																																																																																																																																																																																														
